population,state_code,state,date
4085.0,NJ,New Jersey,1935/01
4084.0,NJ,New Jersey,1936/01
4088.0,NJ,New Jersey,1937/01
4100.0,NJ,New Jersey,1938/01
4129.0,NJ,New Jersey,1939/01
4175.0,NJ,New Jersey,1940/01
4254.0,NJ,New Jersey,1941/01
4297.0,NJ,New Jersey,1942/01
4226.0,NJ,New Jersey,1943/01
4158.0,NJ,New Jersey,1944/01
4108.0,NJ,New Jersey,1945/01
4492.0,NJ,New Jersey,1946/01
4618.0,NJ,New Jersey,1947/01
4774.0,NJ,New Jersey,1948/01
4889.0,NJ,New Jersey,1949/01
4872.0,NJ,New Jersey,1950/01
5006.0,NJ,New Jersey,1951/01
5125.0,NJ,New Jersey,1952/01
5229.0,NJ,New Jersey,1953/01
5360.0,NJ,New Jersey,1954/01
5502.0,NJ,New Jersey,1955/01
5615.0,NJ,New Jersey,1956/01
5737.0,NJ,New Jersey,1957/01
5890.0,NJ,New Jersey,1958/01
6015.0,NJ,New Jersey,1959/01
6103.0,NJ,New Jersey,1960/01
6265.0,NJ,New Jersey,1961/01
6376.0,NJ,New Jersey,1962/01
6531.0,NJ,New Jersey,1963/01
6660.0,NJ,New Jersey,1964/01
6767.0,NJ,New Jersey,1965/01
6851.0,NJ,New Jersey,1966/01
6928.0,NJ,New Jersey,1967/01
7005.0,NJ,New Jersey,1968/01
7095.0,NJ,New Jersey,1969/01
7171.112,NJ,New Jersey,1970/01
7281.107,NJ,New Jersey,1971/01
7335.042,NJ,New Jersey,1972/01
7333.083,NJ,New Jersey,1973/01
7332.411,NJ,New Jersey,1974/01
7337.765,NJ,New Jersey,1975/01
7339.745,NJ,New Jersey,1976/01
7337.169,NJ,New Jersey,1977/01
7350.804,NJ,New Jersey,1978/01
7366.512,NJ,New Jersey,1979/01
7376.33,NJ,New Jersey,1980/01
7407.472,NJ,New Jersey,1981/01
7430.968,NJ,New Jersey,1982/01
7467.785,NJ,New Jersey,1983/01
7515.473,NJ,New Jersey,1984/01
7565.528,NJ,New Jersey,1985/01
7622.159,NJ,New Jersey,1986/01
7670.742,NJ,New Jersey,1987/01
7712.333,NJ,New Jersey,1988/01
7726.089,NJ,New Jersey,1989/01
7757.158,NJ,New Jersey,1990/01
7784.269,NJ,New Jersey,1991/01
7827.77,NJ,New Jersey,1992/01
7874.891,NJ,New Jersey,1993/01
7918.796,NJ,New Jersey,1994/01
7965.523,NJ,New Jersey,1995/01
8009.624,NJ,New Jersey,1996/01
8054.178,NJ,New Jersey,1997/01
8095.542,NJ,New Jersey,1998/01
8143.412,NJ,New Jersey,1999/01
8430.621,NJ,New Jersey,2000/01
8492.671,NJ,New Jersey,2001/01
8552.643,NJ,New Jersey,2002/01
8601.402,NJ,New Jersey,2003/01
8634.561,NJ,New Jersey,2004/01
8651.974,NJ,New Jersey,2005/01
8661.679,NJ,New Jersey,2006/01
8677.885,NJ,New Jersey,2007/01
8711.09,NJ,New Jersey,2008/01
8755.602,NJ,New Jersey,2009/01
8799.451,NJ,New Jersey,2010/01
8828.552,NJ,New Jersey,2011/01
8845.671,NJ,New Jersey,2012/01
8857.821,NJ,New Jersey,2013/01
8867.277,NJ,New Jersey,2014/01
8870.312,NJ,New Jersey,2015/01
8873.584,NJ,New Jersey,2016/01
8888.147,NJ,New Jersey,2017/01
8891.73,NJ,New Jersey,2018/01
8891.258,NJ,New Jersey,2019/01
9272.794,NJ,New Jersey,2020/01
9270.541,NJ,New Jersey,2021/01
9295.227,NJ,New Jersey,2022/01
9379.642,NJ,New Jersey,2023/01
9500.851,NJ,New Jersey,2024/01
245.0,MT,Montana,1900/01
261.0,MT,Montana,1901/01
270.0,MT,Montana,1902/01
282.0,MT,Montana,1903/01
293.0,MT,Montana,1904/01
305.0,MT,Montana,1905/01
322.0,MT,Montana,1906/01
332.0,MT,Montana,1907/01
346.0,MT,Montana,1908/01
363.0,MT,Montana,1909/01
380.0,MT,Montana,1910/01
397.0,MT,Montana,1911/01
414.0,MT,Montana,1912/01
433.0,MT,Montana,1913/01
452.0,MT,Montana,1914/01
469.0,MT,Montana,1915/01
487.0,MT,Montana,1916/01
505.0,MT,Montana,1917/01
501.0,MT,Montana,1918/01
534.0,MT,Montana,1919/01
543.0,MT,Montana,1920/01
546.0,MT,Montana,1921/01
543.0,MT,Montana,1922/01
538.0,MT,Montana,1923/01
538.0,MT,Montana,1924/01
535.0,MT,Montana,1925/01
531.0,MT,Montana,1926/01
527.0,MT,Montana,1927/01
541.0,MT,Montana,1928/01
524.0,MT,Montana,1929/01
539.0,MT,Montana,1930/01
540.0,MT,Montana,1931/01
540.0,MT,Montana,1932/01
541.0,MT,Montana,1933/01
545.0,MT,Montana,1934/01
550.0,MT,Montana,1935/01
554.0,MT,Montana,1936/01
554.0,MT,Montana,1937/01
552.0,MT,Montana,1938/01
555.0,MT,Montana,1939/01
558.0,MT,Montana,1940/01
543.0,MT,Montana,1941/01
518.0,MT,Montana,1942/01
485.0,MT,Montana,1943/01
469.0,MT,Montana,1944/01
477.0,MT,Montana,1945/01
514.0,MT,Montana,1946/01
531.0,MT,Montana,1947/01
542.0,MT,Montana,1948/01
569.0,MT,Montana,1949/01
593.0,MT,Montana,1950/01
596.0,MT,Montana,1951/01
602.0,MT,Montana,1952/01
616.0,MT,Montana,1953/01
624.0,MT,Montana,1954/01
636.0,MT,Montana,1955/01
656.0,MT,Montana,1956/01
667.0,MT,Montana,1957/01
666.0,MT,Montana,1958/01
669.0,MT,Montana,1959/01
679.0,MT,Montana,1960/01
696.0,MT,Montana,1961/01
698.0,MT,Montana,1962/01
703.0,MT,Montana,1963/01
706.0,MT,Montana,1964/01
706.0,MT,Montana,1965/01
707.0,MT,Montana,1966/01
701.0,MT,Montana,1967/01
700.0,MT,Montana,1968/01
694.0,MT,Montana,1969/01
694.409,MT,Montana,1970/01
710.814,MT,Montana,1971/01
718.732,MT,Montana,1972/01
726.798,MT,Montana,1973/01
736.419,MT,Montana,1974/01
748.208,MT,Montana,1975/01
757.317,MT,Montana,1976/01
769.953,MT,Montana,1977/01
782.317,MT,Montana,1978/01
787.305,MT,Montana,1979/01
788.752,MT,Montana,1980/01
795.328,MT,Montana,1981/01
803.986,MT,Montana,1982/01
814.031,MT,Montana,1983/01
820.905,MT,Montana,1984/01
822.32,MT,Montana,1985/01
813.739,MT,Montana,1986/01
805.063,MT,Montana,1987/01
800.202,MT,Montana,1988/01
799.636,MT,Montana,1989/01
799.824,MT,Montana,1990/01
807.837,MT,Montana,1991/01
822.436,MT,Montana,1992/01
839.876,MT,Montana,1993/01
854.923,MT,Montana,1994/01
868.522,MT,Montana,1995/01
876.656,MT,Montana,1996/01
878.706,MT,Montana,1997/01
879.533,MT,Montana,1998/01
882.779,MT,Montana,1999/01
903.773,MT,Montana,2000/01
906.961,MT,Montana,2001/01
911.667,MT,Montana,2002/01
919.63,MT,Montana,2003/01
930.009,MT,Montana,2004/01
940.102,MT,Montana,2005/01
952.692,MT,Montana,2006/01
964.706,MT,Montana,2007/01
976.415,MT,Montana,2008/01
983.982,MT,Montana,2009/01
990.73,MT,Montana,2010/01
997.518,MT,Montana,2011/01
1004.168,MT,Montana,2012/01
1014.158,MT,Montana,2013/01
1022.657,MT,Montana,2014/01
1031.495,MT,Montana,2015/01
1042.137,MT,Montana,2016/01
1053.862,MT,Montana,2017/01
1061.818,MT,Montana,2018/01
1070.123,MT,Montana,2019/01
1087.23,MT,Montana,2020/01
1106.522,MT,Montana,2021/01
1122.095,MT,Montana,2022/01
1131.302,MT,Montana,2023/01
1137.233,MT,Montana,2024/01
4161.0,OH,Ohio,1900/01
4216.0,OH,Ohio,1901/01
4322.0,OH,Ohio,1902/01
4386.0,OH,Ohio,1903/01
4458.0,OH,Ohio,1904/01
4530.0,OH,Ohio,1905/01
4587.0,OH,Ohio,1906/01
4630.0,OH,Ohio,1907/01
4677.0,OH,Ohio,1908/01
4701.0,OH,Ohio,1909/01
4786.0,OH,Ohio,1910/01
4821.0,OH,Ohio,1911/01
4893.0,OH,Ohio,1912/01
4997.0,OH,Ohio,1913/01
5109.0,OH,Ohio,1914/01
5251.0,OH,Ohio,1915/01
5366.0,OH,Ohio,1916/01
5510.0,OH,Ohio,1917/01
5547.0,OH,Ohio,1918/01
5683.0,OH,Ohio,1919/01
5799.0,OH,Ohio,1920/01
5921.0,OH,Ohio,1921/01
6054.0,OH,Ohio,1922/01
6183.0,OH,Ohio,1923/01
6319.0,OH,Ohio,1924/01
6434.0,OH,Ohio,1925/01
6504.0,OH,Ohio,1926/01
6577.0,OH,Ohio,1927/01
6608.0,OH,Ohio,1928/01
6626.0,OH,Ohio,1929/01
6662.0,OH,Ohio,1930/01
6694.0,OH,Ohio,1931/01
6717.0,OH,Ohio,1932/01
6740.0,OH,Ohio,1933/01
6751.0,OH,Ohio,1934/01
6787.0,OH,Ohio,1935/01
6801.0,OH,Ohio,1936/01
6809.0,OH,Ohio,1937/01
6837.0,OH,Ohio,1938/01
6886.0,OH,Ohio,1939/01
6929.0,OH,Ohio,1940/01
6958.0,OH,Ohio,1941/01
6969.0,OH,Ohio,1942/01
6868.0,OH,Ohio,1943/01
6918.0,OH,Ohio,1944/01
6916.0,OH,Ohio,1945/01
7512.0,OH,Ohio,1946/01
7705.0,OH,Ohio,1947/01
7876.0,OH,Ohio,1948/01
7973.0,OH,Ohio,1949/01
7980.0,OH,Ohio,1950/01
8061.0,OH,Ohio,1951/01
8275.0,OH,Ohio,1952/01
8591.0,OH,Ohio,1953/01
8873.0,OH,Ohio,1954/01
9017.0,OH,Ohio,1955/01
9207.0,OH,Ohio,1956/01
9410.0,OH,Ohio,1957/01
9599.0,OH,Ohio,1958/01
9671.0,OH,Ohio,1959/01
9734.0,OH,Ohio,1960/01
9854.0,OH,Ohio,1961/01
9929.0,OH,Ohio,1962/01
9986.0,OH,Ohio,1963/01
10080.0,OH,Ohio,1964/01
10201.0,OH,Ohio,1965/01
10330.0,OH,Ohio,1966/01
10414.0,OH,Ohio,1967/01
10516.0,OH,Ohio,1968/01
10563.0,OH,Ohio,1969/01
10657.423,OH,Ohio,1970/01
10734.818,OH,Ohio,1971/01
10746.993,OH,Ohio,1972/01
10767.314,OH,Ohio,1973/01
10765.759,OH,Ohio,1974/01
10770.425,OH,Ohio,1975/01
10752.662,OH,Ohio,1976/01
10771.394,OH,Ohio,1977/01
10795.581,OH,Ohio,1978/01
10798.298,OH,Ohio,1979/01
10800.65,OH,Ohio,1980/01
10788.33,OH,Ohio,1981/01
10757.087,OH,Ohio,1982/01
10737.632,OH,Ohio,1983/01
10737.746,OH,Ohio,1984/01
10734.926,OH,Ohio,1985/01
10730.268,OH,Ohio,1986/01
10760.09,OH,Ohio,1987/01
10798.552,OH,Ohio,1988/01
10829.217,OH,Ohio,1989/01
10861.837,OH,Ohio,1990/01
10933.683,OH,Ohio,1991/01
11007.609,OH,Ohio,1992/01
11070.385,OH,Ohio,1993/01
11111.451,OH,Ohio,1994/01
11155.493,OH,Ohio,1995/01
11187.032,OH,Ohio,1996/01
11212.498,OH,Ohio,1997/01
11237.752,OH,Ohio,1998/01
11256.654,OH,Ohio,1999/01
11363.543,OH,Ohio,2000/01
11387.404,OH,Ohio,2001/01
11407.889,OH,Ohio,2002/01
11434.788,OH,Ohio,2003/01
11452.251,OH,Ohio,2004/01
11463.32,OH,Ohio,2005/01
11481.213,OH,Ohio,2006/01
11500.468,OH,Ohio,2007/01
11515.391,OH,Ohio,2008/01
11528.896,OH,Ohio,2009/01
11539.449,OH,Ohio,2010/01
11545.735,OH,Ohio,2011/01
11550.971,OH,Ohio,2012/01
11579.692,OH,Ohio,2013/01
11606.573,OH,Ohio,2014/01
11622.315,OH,Ohio,2015/01
11640.06,OH,Ohio,2016/01
11665.706,OH,Ohio,2017/01
11680.892,OH,Ohio,2018/01
11696.507,OH,Ohio,2019/01
11798.905,OH,Ohio,2020/01
11767.344,OH,Ohio,2021/01
11777.874,OH,Ohio,2022/01
11824.034,OH,Ohio,2023/01
11883.304,OH,Ohio,2024/01
530.0,FL,Florida,1900/01
544.0,FL,Florida,1901/01
565.0,FL,Florida,1902/01
587.0,FL,Florida,1903/01
599.0,FL,Florida,1904/01
615.0,FL,Florida,1905/01
628.0,FL,Florida,1906/01
645.0,FL,Florida,1907/01
684.0,FL,Florida,1908/01
724.0,FL,Florida,1909/01
756.0,FL,Florida,1910/01
773.0,FL,Florida,1911/01
801.0,FL,Florida,1912/01
828.0,FL,Florida,1913/01
871.0,FL,Florida,1914/01
922.0,FL,Florida,1915/01
924.0,FL,Florida,1916/01
895.0,FL,Florida,1917/01
865.0,FL,Florida,1918/01
898.0,FL,Florida,1919/01
962.0,FL,Florida,1920/01
997.0,FL,Florida,1921/01
1044.0,FL,Florida,1922/01
1097.0,FL,Florida,1923/01
1160.0,FL,Florida,1924/01
1264.0,FL,Florida,1925/01
1368.0,FL,Florida,1926/01
1418.0,FL,Florida,1927/01
1433.0,FL,Florida,1928/01
1445.0,FL,Florida,1929/01
1471.0,FL,Florida,1930/01
1493.0,FL,Florida,1931/01
1521.0,FL,Florida,1932/01
1552.0,FL,Florida,1933/01
1585.0,FL,Florida,1934/01
1613.0,FL,Florida,1935/01
1651.0,FL,Florida,1936/01
1709.0,FL,Florida,1937/01
1771.0,FL,Florida,1938/01
1836.0,FL,Florida,1939/01
1915.0,FL,Florida,1940/01
2017.0,FL,Florida,1941/01
2151.0,FL,Florida,1942/01
2451.0,FL,Florida,1943/01
2420.0,FL,Florida,1944/01
2465.0,FL,Florida,1945/01
2440.0,FL,Florida,1946/01
2528.0,FL,Florida,1947/01
2578.0,FL,Florida,1948/01
2668.0,FL,Florida,1949/01
2810.0,FL,Florida,1950/01
2980.0,FL,Florida,1951/01
3157.0,FL,Florida,1952/01
3310.0,FL,Florida,1953/01
3505.0,FL,Florida,1954/01
3747.0,FL,Florida,1955/01
4047.0,FL,Florida,1956/01
4372.0,FL,Florida,1957/01
4630.0,FL,Florida,1958/01
4808.0,FL,Florida,1959/01
5004.0,FL,Florida,1960/01
5243.0,FL,Florida,1961/01
5458.0,FL,Florida,1962/01
5628.0,FL,Florida,1963/01
5781.0,FL,Florida,1964/01
5954.0,FL,Florida,1965/01
6104.0,FL,Florida,1966/01
6242.0,FL,Florida,1967/01
6433.0,FL,Florida,1968/01
6641.0,FL,Florida,1969/01
6791.418,FL,Florida,1970/01
7158.304,FL,Florida,1971/01
7511.463,FL,Florida,1972/01
7913.696,FL,Florida,1973/01
8298.762,FL,Florida,1974/01
8518.422,FL,Florida,1975/01
8667.379,FL,Florida,1976/01
8856.183,FL,Florida,1977/01
9102.032,FL,Florida,1978/01
9426.159,FL,Florida,1979/01
9839.835,FL,Florida,1980/01
10192.774,FL,Florida,1981/01
10471.407,FL,Florida,1982/01
10749.851,FL,Florida,1983/01
11039.925,FL,Florida,1984/01
11351.118,FL,Florida,1985/01
11667.505,FL,Florida,1986/01
11997.283,FL,Florida,1987/01
12306.395,FL,Florida,1988/01
12637.715,FL,Florida,1989/01
13018.365,FL,Florida,1990/01
13289.497,FL,Florida,1991/01
13504.775,FL,Florida,1992/01
13713.593,FL,Florida,1993/01
13961.798,FL,Florida,1994/01
14185.403,FL,Florida,1995/01
14426.911,FL,Florida,1996/01
14683.35,FL,Florida,1997/01
14908.23,FL,Florida,1998/01
15111.244,FL,Florida,1999/01
16047.515,FL,Florida,2000/01
16356.966,FL,Florida,2001/01
16689.37,FL,Florida,2002/01
17004.085,FL,Florida,2003/01
17415.318,FL,Florida,2004/01
17842.038,FL,Florida,2005/01
18166.99,FL,Florida,2006/01
18367.842,FL,Florida,2007/01
18527.305,FL,Florida,2008/01
18652.644,FL,Florida,2009/01
18846.143,FL,Florida,2010/01
19055.607,FL,Florida,2011/01
19302.016,FL,Florida,2012/01
19551.678,FL,Florida,2013/01
19853.88,FL,Florida,2014/01
20219.111,FL,Florida,2015/01
20627.237,FL,Florida,2016/01
20977.089,FL,Florida,2017/01
21254.926,FL,Florida,2018/01
21492.056,FL,Florida,2019/01
21592.035,FL,Florida,2020/01
21831.949,FL,Florida,2021/01
22379.312,FL,Florida,2022/01
22904.868,FL,Florida,2023/01
23372.215,FL,Florida,2024/01
1473.0,KS,Kansas,1900/01
1490.0,KS,Kansas,1901/01
1505.0,KS,Kansas,1902/01
1498.0,KS,Kansas,1903/01
1527.0,KS,Kansas,1904/01
1555.0,KS,Kansas,1905/01
1576.0,KS,Kansas,1906/01
1612.0,KS,Kansas,1907/01
1629.0,KS,Kansas,1908/01
1658.0,KS,Kansas,1909/01
1692.0,KS,Kansas,1910/01
1684.0,KS,Kansas,1911/01
1671.0,KS,Kansas,1912/01
1663.0,KS,Kansas,1913/01
1662.0,KS,Kansas,1914/01
1687.0,KS,Kansas,1915/01
1727.0,KS,Kansas,1916/01
1748.0,KS,Kansas,1917/01
1729.0,KS,Kansas,1918/01
1756.0,KS,Kansas,1919/01
1769.0,KS,Kansas,1920/01
1779.0,KS,Kansas,1921/01
1799.0,KS,Kansas,1922/01
1808.0,KS,Kansas,1923/01
1807.0,KS,Kansas,1924/01
1825.0,KS,Kansas,1925/01
1836.0,KS,Kansas,1926/01
1836.0,KS,Kansas,1927/01
1850.0,KS,Kansas,1928/01
1867.0,KS,Kansas,1929/01
1883.0,KS,Kansas,1930/01
1881.0,KS,Kansas,1931/01
1883.0,KS,Kansas,1932/01
1877.0,KS,Kansas,1933/01
1868.0,KS,Kansas,1934/01
1872.0,KS,Kansas,1935/01
1869.0,KS,Kansas,1936/01
1856.0,KS,Kansas,1937/01
1842.0,KS,Kansas,1938/01
1824.0,KS,Kansas,1939/01
1788.0,KS,Kansas,1940/01
1765.0,KS,Kansas,1941/01
1760.0,KS,Kansas,1942/01
1796.0,KS,Kansas,1943/01
1779.0,KS,Kansas,1944/01
1731.0,KS,Kansas,1945/01
1805.0,KS,Kansas,1946/01
1853.0,KS,Kansas,1947/01
1892.0,KS,Kansas,1948/01
1925.0,KS,Kansas,1949/01
1916.0,KS,Kansas,1950/01
1950.0,KS,Kansas,1951/01
1977.0,KS,Kansas,1952/01
1994.0,KS,Kansas,1953/01
2042.0,KS,Kansas,1954/01
2093.0,KS,Kansas,1955/01
2119.0,KS,Kansas,1956/01
2128.0,KS,Kansas,1957/01
2142.0,KS,Kansas,1958/01
2160.0,KS,Kansas,1959/01
2183.0,KS,Kansas,1960/01
2215.0,KS,Kansas,1961/01
2231.0,KS,Kansas,1962/01
2217.0,KS,Kansas,1963/01
2209.0,KS,Kansas,1964/01
2206.0,KS,Kansas,1965/01
2200.0,KS,Kansas,1966/01
2197.0,KS,Kansas,1967/01
2216.0,KS,Kansas,1968/01
2236.0,KS,Kansas,1969/01
2249.071,KS,Kansas,1970/01
2246.6,KS,Kansas,1971/01
2256.375,KS,Kansas,1972/01
2265.603,KS,Kansas,1973/01
2269.499,KS,Kansas,1974/01
2280.578,KS,Kansas,1975/01
2301.001,KS,Kansas,1976/01
2320.647,KS,Kansas,1977/01
2335.657,KS,Kansas,1978/01
2350.906,KS,Kansas,1979/01
2369.039,KS,Kansas,1980/01
2384.849,KS,Kansas,1981/01
2401.202,KS,Kansas,1982/01
2415.531,KS,Kansas,1983/01
2424.086,KS,Kansas,1984/01
2427.405,KS,Kansas,1985/01
2432.619,KS,Kansas,1986/01
2445.367,KS,Kansas,1987/01
2461.996,KS,Kansas,1988/01
2472.849,KS,Kansas,1989/01
2480.683,KS,Kansas,1990/01
2495.209,KS,Kansas,1991/01
2526.042,KS,Kansas,1992/01
2547.605,KS,Kansas,1993/01
2569.118,KS,Kansas,1994/01
2586.942,KS,Kansas,1995/01
2598.266,KS,Kansas,1996/01
2616.339,KS,Kansas,1997/01
2638.667,KS,Kansas,1998/01
2654.052,KS,Kansas,1999/01
2693.681,KS,Kansas,2000/01
2702.162,KS,Kansas,2001/01
2713.535,KS,Kansas,2002/01
2723.004,KS,Kansas,2003/01
2734.373,KS,Kansas,2004/01
2745.299,KS,Kansas,2005/01
2762.931,KS,Kansas,2006/01
2783.785,KS,Kansas,2007/01
2808.076,KS,Kansas,2008/01
2832.704,KS,Kansas,2009/01
2858.266,KS,Kansas,2010/01
2869.677,KS,Kansas,2011/01
2886.024,KS,Kansas,2012/01
2894.306,KS,Kansas,2013/01
2901.861,KS,Kansas,2014/01
2910.717,KS,Kansas,2015/01
2912.977,KS,Kansas,2016/01
2910.892,KS,Kansas,2017/01
2912.748,KS,Kansas,2018/01
2912.635,KS,Kansas,2019/01
2938.172,KS,Kansas,2020/01
2938.338,KS,Kansas,2021/01
2937.324,KS,Kansas,2022/01
2951.5,KS,Kansas,2023/01
2970.606,KS,Kansas,2024/01
43.0,NV,Nevada,1900/01
45.0,NV,Nevada,1901/01
49.0,NV,Nevada,1902/01
52.0,NV,Nevada,1903/01
56.0,NV,Nevada,1904/01
59.0,NV,Nevada,1905/01
64.0,NV,Nevada,1906/01
68.0,NV,Nevada,1907/01
73.0,NV,Nevada,1908/01
78.0,NV,Nevada,1909/01
82.0,NV,Nevada,1910/01
81.0,NV,Nevada,1911/01
81.0,NV,Nevada,1912/01
82.0,NV,Nevada,1913/01
83.0,NV,Nevada,1914/01
82.0,NV,Nevada,1915/01
82.0,NV,Nevada,1916/01
81.0,NV,Nevada,1917/01
77.0,NV,Nevada,1918/01
77.0,NV,Nevada,1919/01
78.0,NV,Nevada,1920/01
80.0,NV,Nevada,1921/01
81.0,NV,Nevada,1922/01
82.0,NV,Nevada,1923/01
84.0,NV,Nevada,1924/01
85.0,NV,Nevada,1925/01
87.0,NV,Nevada,1926/01
88.0,NV,Nevada,1927/01
89.0,NV,Nevada,1928/01
90.0,NV,Nevada,1929/01
92.0,NV,Nevada,1930/01
94.0,NV,Nevada,1931/01
96.0,NV,Nevada,1932/01
96.0,NV,Nevada,1933/01
98.0,NV,Nevada,1934/01
100.0,NV,Nevada,1935/01
101.0,NV,Nevada,1936/01
103.0,NV,Nevada,1937/01
105.0,NV,Nevada,1938/01
107.0,NV,Nevada,1939/01
113.0,NV,Nevada,1940/01
120.0,NV,Nevada,1941/01
137.0,NV,Nevada,1942/01
151.0,NV,Nevada,1943/01
153.0,NV,Nevada,1944/01
149.0,NV,Nevada,1945/01
143.0,NV,Nevada,1946/01
149.0,NV,Nevada,1947/01
156.0,NV,Nevada,1948/01
157.0,NV,Nevada,1949/01
162.0,NV,Nevada,1950/01
168.0,NV,Nevada,1951/01
181.0,NV,Nevada,1952/01
195.0,NV,Nevada,1953/01
213.0,NV,Nevada,1954/01
237.0,NV,Nevada,1955/01
250.0,NV,Nevada,1956/01
260.0,NV,Nevada,1957/01
269.0,NV,Nevada,1958/01
279.0,NV,Nevada,1959/01
291.0,NV,Nevada,1960/01
315.0,NV,Nevada,1961/01
352.0,NV,Nevada,1962/01
397.0,NV,Nevada,1963/01
426.0,NV,Nevada,1964/01
444.0,NV,Nevada,1965/01
446.0,NV,Nevada,1966/01
449.0,NV,Nevada,1967/01
464.0,NV,Nevada,1968/01
480.0,NV,Nevada,1969/01
488.738,NV,Nevada,1970/01
520.018,NV,Nevada,1971/01
546.789,NV,Nevada,1972/01
568.991,NV,Nevada,1973/01
596.822,NV,Nevada,1974/01
619.972,NV,Nevada,1975/01
646.975,NV,Nevada,1976/01
678.333,NV,Nevada,1977/01
719.436,NV,Nevada,1978/01
765.367,NV,Nevada,1979/01
810.215,NV,Nevada,1980/01
847.655,NV,Nevada,1981/01
881.537,NV,Nevada,1982/01
901.977,NV,Nevada,1983/01
924.922,NV,Nevada,1984/01
951.03,NV,Nevada,1985/01
980.613,NV,Nevada,1986/01
1023.376,NV,Nevada,1987/01
1075.022,NV,Nevada,1988/01
1137.382,NV,Nevada,1989/01
1218.629,NV,Nevada,1990/01
1285.046,NV,Nevada,1991/01
1330.694,NV,Nevada,1992/01
1380.197,NV,Nevada,1993/01
1456.388,NV,Nevada,1994/01
1525.777,NV,Nevada,1995/01
1596.476,NV,Nevada,1996/01
1675.581,NV,Nevada,1997/01
1743.772,NV,Nevada,1998/01
1809.253,NV,Nevada,1999/01
2018.741,NV,Nevada,2000/01
2098.399,NV,Nevada,2001/01
2173.791,NV,Nevada,2002/01
2248.85,NV,Nevada,2003/01
2346.222,NV,Nevada,2004/01
2432.143,NV,Nevada,2005/01
2522.658,NV,Nevada,2006/01
2601.072,NV,Nevada,2007/01
2653.63,NV,Nevada,2008/01
2684.665,NV,Nevada,2009/01
2702.483,NV,Nevada,2010/01
2713.114,NV,Nevada,2011/01
2744.67,NV,Nevada,2012/01
2776.956,NV,Nevada,2013/01
2818.935,NV,Nevada,2014/01
2868.531,NV,Nevada,2015/01
2919.555,NV,Nevada,2016/01
2972.097,NV,Nevada,2017/01
3030.725,NV,Nevada,2018/01
3090.771,NV,Nevada,2019/01
3116.967,NV,Nevada,2020/01
3148.141,NV,Nevada,2021/01
3176.116,NV,Nevada,2022/01
3214.363,NV,Nevada,2023/01
3267.467,NV,Nevada,2024/01
1189.0,MD,Maryland,1900/01
1200.0,MD,Maryland,1901/01
1210.0,MD,Maryland,1902/01
1209.0,MD,Maryland,1903/01
1217.0,MD,Maryland,1904/01
1237.0,MD,Maryland,1905/01
1251.0,MD,Maryland,1906/01
1257.0,MD,Maryland,1907/01
1269.0,MD,Maryland,1908/01
1289.0,MD,Maryland,1909/01
1302.0,MD,Maryland,1910/01
1324.0,MD,Maryland,1911/01
1345.0,MD,Maryland,1912/01
1368.0,MD,Maryland,1913/01
1389.0,MD,Maryland,1914/01
1401.0,MD,Maryland,1915/01
1415.0,MD,Maryland,1916/01
1428.0,MD,Maryland,1917/01
1467.0,MD,Maryland,1918/01
1445.0,MD,Maryland,1919/01
1464.0,MD,Maryland,1920/01
1492.0,MD,Maryland,1921/01
1509.0,MD,Maryland,1922/01
1521.0,MD,Maryland,1923/01
1537.0,MD,Maryland,1924/01
1556.0,MD,Maryland,1925/01
1576.0,MD,Maryland,1926/01
1599.0,MD,Maryland,1927/01
1610.0,MD,Maryland,1928/01
1621.0,MD,Maryland,1929/01
1636.0,MD,Maryland,1930/01
1657.0,MD,Maryland,1931/01
1678.0,MD,Maryland,1932/01
1694.0,MD,Maryland,1933/01
1710.0,MD,Maryland,1934/01
1729.0,MD,Maryland,1935/01
1745.0,MD,Maryland,1936/01
1754.0,MD,Maryland,1937/01
1766.0,MD,Maryland,1938/01
1793.0,MD,Maryland,1939/01
1839.0,MD,Maryland,1940/01
1913.0,MD,Maryland,1941/01
1998.0,MD,Maryland,1942/01
2089.0,MD,Maryland,1943/01
2118.0,MD,Maryland,1944/01
2096.0,MD,Maryland,1945/01
2214.0,MD,Maryland,1946/01
2248.0,MD,Maryland,1947/01
2271.0,MD,Maryland,1948/01
2329.0,MD,Maryland,1949/01
2355.0,MD,Maryland,1950/01
2441.0,MD,Maryland,1951/01
2500.0,MD,Maryland,1952/01
2567.0,MD,Maryland,1953/01
2685.0,MD,Maryland,1954/01
2742.0,MD,Maryland,1955/01
2811.0,MD,Maryland,1956/01
2873.0,MD,Maryland,1957/01
2982.0,MD,Maryland,1958/01
3066.0,MD,Maryland,1959/01
3113.0,MD,Maryland,1960/01
3176.0,MD,Maryland,1961/01
3263.0,MD,Maryland,1962/01
3386.0,MD,Maryland,1963/01
3492.0,MD,Maryland,1964/01
3600.0,MD,Maryland,1965/01
3695.0,MD,Maryland,1966/01
3757.0,MD,Maryland,1967/01
3815.0,MD,Maryland,1968/01
3868.0,MD,Maryland,1969/01
3923.897,MD,Maryland,1970/01
4018.324,MD,Maryland,1971/01
4073.499,MD,Maryland,1972/01
4097.974,MD,Maryland,1973/01
4118.815,MD,Maryland,1974/01
4139.096,MD,Maryland,1975/01
4150.539,MD,Maryland,1976/01
4169.595,MD,Maryland,1977/01
